elo,status,motivo,subtipoPlan,dataMax,itauId,pay99Id,idsDesparear,bancosSys,somaPlan
14760,IGNORAR,nao_itau_only,,2025-04-16,,,,23+1,0
14761,IGNORAR,nao_itau_only,,2025-09-10,,,,11+1,0
14762,IGNORAR,nao_itau_only,,2025-09-10,,,,11+1,0
14763,IGNORAR,nao_itau_only,,2025-09-09,,,,11+1,0
14764,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-12,,,,1,0
14765,IGNORAR,nao_itau_only,,2025-09-12,,,,11+1,0
14766,IGNORAR,nao_itau_only,,2025-09-12,,,,11+1,0
14767,IGNORAR,nao_itau_only,,2025-09-12,,,,11+1,0
14768,IGNORAR,nao_itau_only,,2025-09-12,,,,11+1,0
14769,IGNORAR,nao_itau_only,,2025-09-11,,,,11+1,0
14770,IGNORAR,nao_itau_only,,2025-09-11,,,,11+1,0
14771,IGNORAR,nao_itau_only,,2025-09-11,,,,11+1,0
14772,IGNORAR,nao_itau_only,,2025-09-12,,,,11+1,0
14773,IGNORAR,nao_itau_only,,2025-09-12,,,,26+1,0
14774,IGNORAR,nao_itau_only,,2025-09-12,,,,26+1,0
14775,IGNORAR,nao_itau_only,,2025-09-11,,,,26+1,0
14776,IGNORAR,nao_itau_only,,2025-09-10,,,,11+26,0
14777,IGNORAR,nao_itau_only,,2025-09-09,,,,26+1,0
14778,IGNORAR,nao_itau_only,,2025-09-09,,,,26+1,0
14779,IGNORAR,nao_itau_only,,2025-09-09,,,,26+1,0
14780,IGNORAR,nao_itau_only,,2025-09-08,,,,26+1,0
14781,IGNORAR,nao_itau_only,,2025-09-08,,,,26+1,0
14782,IGNORAR,nao_itau_only,,2025-09-05,,,,11+26,0
14783,IGNORAR,nao_itau_only,,2025-09-04,,,,26+1,0
14784,IGNORAR,nao_itau_only,,2025-09-04,,,,26+1,0
14785,IGNORAR,nao_itau_only,,2025-09-03,,,,26+1,0
14786,IGNORAR,nao_itau_only,,2025-09-03,,,,26+1,0
14787,IGNORAR,nao_itau_only,,2025-09-10,,,,23+1,0
14788,IGNORAR,nao_itau_only,,2025-09-03,,,,23+1,0
14789,IGNORAR,nao_itau_only,,2025-09-01,,,,11+23,0
14790,IGNORAR,nao_itau_only,,2025-09-12,,,,23+1,0
14791,IGNORAR,nao_itau_only,,2025-09-11,,,,23+1,0
14792,IGNORAR,nao_itau_only,,2025-09-10,,,,23+1,0
14793,IGNORAR,nao_itau_only,,2025-09-10,,,,23+1,0
14794,IGNORAR,nao_itau_only,,2025-09-10,,,,23+1,0
14795,IGNORAR,nao_itau_only,,2025-09-09,,,,23+1,0
14796,IGNORAR,nao_itau_only,,2025-09-09,,,,23+1,0
14797,IGNORAR,nao_itau_only,,2025-09-04,,,,23+1,0
14798,IGNORAR,nao_itau_only,,2025-09-03,,,,23+1,0
14799,IGNORAR,nao_itau_only,,2025-09-03,,,,23+1,0
14800,IGNORAR,nao_itau_only,,2025-09-02,,,,23+1,0
14801,IGNORAR,nao_itau_only,,2025-09-01,,,,23+1,0
14802,IGNORAR,nao_itau_only,,2025-08-29,,,,23+1,0
14803,IGNORAR,nao_itau_only,,2025-09-12,,,,1,0
14804,IGNORAR,nao_itau_only,,2025-09-12,,,,,0
14805,IGNORAR,nao_itau_only,,2025-09-12,,,,1,0
14806,IGNORAR,nao_itau_only,,2025-07-19,,,,,0
14807,IGNORAR,nao_itau_only,,2024-09-19,,,,,0
14808,IGNORAR,nao_itau_only,,2024-08-19,,,,,0
14809,IGNORAR,nao_itau_only,,2024-04-19,,,,,0
14810,IGNORAR,nao_itau_only,,2024-02-19,,,,,0
14811,IGNORAR,nao_itau_only,,2025-09-11,,,,,0
14812,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14813,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14814,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14815,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14816,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14817,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14818,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14819,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14820,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14821,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14822,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14823,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14824,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14825,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14826,IGNORAR,nao_itau_only,,2025-09-19,,,,26+1,0
14827,IGNORAR,nao_itau_only,,2025-09-19,,,,26+1,0
14828,IGNORAR,nao_itau_only,,2025-09-18,,,,26+1,0
14829,IGNORAR,nao_itau_only,,2025-09-18,,,,26+1,0
14830,IGNORAR,nao_itau_only,,2025-09-19,,,,1,0
14831,IGNORAR,nao_itau_only,,2025-09-16,,,,1,0
14832,IGNORAR,nao_itau_only,,2025-09-15,,,,23+1,0
14833,IGNORAR,nao_itau_only,,2025-09-16,,,,23+1,0
14834,IGNORAR,nao_itau_only,,2025-09-17,,,,23+1,0
14835,IGNORAR,nao_itau_only,,2025-09-17,,,,23+1,0
14836,IGNORAR,nao_itau_only,,2025-09-18,,,,23+1,0
14837,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-12,,,,5+1,854.67
14838,IGNORAR,nao_itau_only,,2025-09-11,,,,,0
14839,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-08,,,,5+1,1400
14840,IGNORAR,nao_itau_only,,2025-09-05,,,,1,0
14841,IGNORAR,nao_itau_only,,2025-09-05,,,,,0
14842,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14843,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14844,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14845,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-09,,,,3+1,22218.27
14846,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-11,,,,3+1,2172.51
14847,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-17,,,,3+1,3875.51
14848,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-19,,,,5+1,2564.15
14849,IGNORAR,nao_itau_only,,2025-09-19,,,,11+1,0
14850,IGNORAR,nao_itau_only,,2025-09-19,,,,11+1,0
14851,IGNORAR,nao_itau_only,,2025-09-19,,,,11+1,0
14852,IGNORAR,nao_itau_only,,2025-09-18,,,,11+1,0
14853,IGNORAR,nao_itau_only,,2025-09-17,,,,11+1,0
14854,IGNORAR,nao_itau_only,,2025-09-17,,,,11+1,0
14855,IGNORAR,nao_itau_only,,2025-09-16,,,,11+1,0
14856,IGNORAR,nao_itau_only,,2025-09-16,,,,11+1,0
14857,IGNORAR,nao_itau_only,,2025-09-16,,,,11+1,0
14858,IGNORAR,nao_itau_only,,2025-09-16,,,,11+1,0
14859,IGNORAR,nao_itau_only,,2025-09-16,,,,11+1,0
14860,IGNORAR,nao_itau_only,,2025-09-15,,,,11+1,0
14861,IGNORAR,nao_itau_only,,2025-09-20,,,,11+26,0
14862,IGNORAR,nao_itau_only,,2025-09-22,,,,26+1,0
14863,IGNORAR,nao_itau_only,,2025-08-25,,,,11+1,0
14864,IGNORAR,nao_itau_only,,2025-08-25,,,,11+1,0
14865,IGNORAR,nao_itau_only,,2025-07-31,,,,11+1,0
14866,IGNORAR,nao_itau_only,,2025-07-31,,,,11+1,0
14867,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14868,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-22,,,,1,0
14869,IGNORAR,nao_itau_only,,2025-09-22,,,,23+1,0
14870,IGNORAR,nao_itau_only,,2025-09-22,,,,23+1,0
14871,IGNORAR,nao_itau_only,,2025-09-22,,,,11+1,0
14872,IGNORAR,nao_itau_only,,2025-09-22,,,,11+23,0
14873,IGNORAR,nao_itau_only,,2025-09-22,,,,23+1,0
14874,IGNORAR,nao_itau_only,,2025-09-22,,,,1,0
14875,IGNORAR,nao_itau_only,,2025-09-22,,,,1,0
14876,IGNORAR,nao_itau_only,,2025-09-22,,,,1,0
14877,IGNORAR,nao_itau_only,,2025-09-16,,,,26+1,0
14878,IGNORAR,nao_itau_only,,2025-09-16,,,,26+1,0
14879,IGNORAR,nao_itau_only,,2025-09-15,,,,26+1,0
14880,IGNORAR,nao_itau_only,,2025-09-15,,,,26+1,0
14881,IGNORAR,nao_itau_only,,2025-09-11,,,,1,0
14882,IGNORAR,nao_itau_only,,2025-09-23,,,,23+1,0
14883,IGNORAR,nao_itau_only,,2025-09-23,,,,23+1,0
14884,IGNORAR,nao_itau_only,,2025-09-24,,,,23+1,0
14885,IGNORAR,nao_itau_only,,2025-09-25,,,,1,0
14886,IGNORAR,nao_itau_only,,2025-09-25,,,,1,0
14887,IGNORAR,nao_itau_only,,2025-09-25,,,,1,0
14888,IGNORAR,nao_itau_only,,2025-09-22,,,,11+1,0
14889,IGNORAR,nao_itau_only,,2025-09-22,,,,11+1,0
14890,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-22,,,,3+1,1772.03
14891,IGNORAR,nao_itau_only,,2025-09-17,,,,1,0
14892,IGNORAR,nao_itau_only,,2025-09-17,,,,1,0
14893,IGNORAR,nao_itau_only,,2025-09-19,,,,1,0
14894,IGNORAR,nao_itau_only,,2025-09-22,,,,1,0
14895,IGNORAR,nao_itau_only,,2025-09-22,,,,1,0
14896,IGNORAR,nao_itau_only,,2025-09-24,,,,1,0
14897,IGNORAR,nao_itau_only,,2025-09-23,,,,11,0
14898,IGNORAR,nao_itau_only,,2025-09-17,,,,1,0
14899,IGNORAR,nao_itau_only,,2025-09-16,,,,1,0
14900,IGNORAR,nao_itau_only,,2025-09-15,,,,1,0
14901,IGNORAR,nao_itau_only,,2025-09-15,,,,1,0
14902,IGNORAR,nao_itau_only,,2025-09-23,,,,11+1,0
14903,IGNORAR,nao_itau_only,,2025-09-23,,,,11+1,0
14904,IGNORAR,nao_itau_only,,2025-09-24,,,,11+1,0
14905,IGNORAR,nao_itau_only,,2025-09-24,,,,11+1,0
14906,IGNORAR,nao_itau_only,,2025-09-22,,,,3+11,1000
14907,IGNORAR,nao_itau_only,,2025-09-25,,,,11+1,0
14908,IGNORAR,nao_itau_only,,2025-09-25,,,,11+1,0
14909,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-23,,,,3+1,147.45
14910,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-23,,,,1,0
14911,IGNORAR,nao_itau_only,,2025-09-25,,,,26+1,0
14912,IGNORAR,nao_itau_only,,2025-09-25,,,,11+26,0
14913,IGNORAR,nao_itau_only,,2025-09-25,,,,11+26,0
14914,IGNORAR,nao_itau_only,,2025-09-24,,,,26+1,0
14915,IGNORAR,nao_itau_only,,2025-09-24,,,,26+1,0
14916,IGNORAR,nao_itau_only,,2025-09-23,,,,26+1,0
14917,IGNORAR,nao_itau_only,,2025-10-02,,,,1,0
14918,IGNORAR,nao_itau_only,,2025-10-02,,,,1,0
14919,IGNORAR,nao_itau_only,,2025-10-07,,,,1,0
14920,IGNORAR,nao_itau_only,,2025-10-07,,,,1,0
14921,IGNORAR,nao_itau_only,,2025-10-07,,,,1,0
14922,IGNORAR,nao_itau_only,,2025-10-07,,,,1,0
14923,IGNORAR,nao_itau_only,,2025-10-03,,,,1,0
14924,IGNORAR,nao_itau_only,,2025-10-03,,,,1,0
14925,IGNORAR,nao_itau_only,,2025-10-03,,,,1,0
14926,IGNORAR,nao_itau_only,,2025-10-07,,,,1,0
14927,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-29,,,,3+1,4332.53
14928,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-29,,,,3+1,1000
14929,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-10-03,,,,3+1,896.55
14930,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-02,,,,5+1,910.71
14931,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-30,,,,5+1,0.01
14932,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-30,,,,5+1,56.55
14933,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-29,,,,5+1,2990.7
14934,IGNORAR,nao_itau_only,,2025-09-30,,,,26+1,0
14935,IGNORAR,nao_itau_only,,2025-09-30,,,,26+1,0
14936,IGNORAR,nao_itau_only,,2025-09-29,,,,26+1,0
14937,IGNORAR,nao_itau_only,,2025-09-29,,,,26+1,0
14938,IGNORAR,nao_itau_only,,2025-09-29,,,,11+1,0
14939,IGNORAR,nao_itau_only,,2025-09-29,,,,1,0
14940,IGNORAR,nao_itau_only,,2025-09-29,,,,1,0
14941,IGNORAR,nao_itau_only,,2025-09-23,,,,1,0
14942,IGNORAR,nao_itau_only,,2025-09-23,,,,1,0
14943,IGNORAR,nao_itau_only,,2025-09-26,,,,11+26,0
14944,IGNORAR,nao_itau_only,,2025-09-26,,,,11+26,0
14945,IGNORAR,nao_itau_only,,2025-09-26,,,,3+11,8365.47
14946,IGNORAR,nao_itau_only,,2025-05-02,,,,23+1,0
14947,IGNORAR,nao_itau_only,,2025-03-11,,,,22+1,0
14948,IGNORAR,nao_itau_only,,2025-03-11,,,,22+1,0
14949,IGNORAR,nao_itau_only,,2025-03-11,,,,3+22,128.03
14950,IGNORAR,nao_itau_only,,2025-10-06,,,,26+1,0
14951,IGNORAR,nao_itau_only,,2025-10-06,,,,26+1,0
14952,IGNORAR,nao_itau_only,,2025-10-06,,,,26+1,0
14953,IGNORAR,nao_itau_only,,2025-10-01,,,,26+1,0
14954,IGNORAR,nao_itau_only,,2025-10-01,,,,26+1,0
14955,IGNORAR,nao_itau_only,,2025-10-01,,,,26+1,0
14956,IGNORAR,nao_itau_only,,2025-10-06,,,,26+1,0
14957,IGNORAR,nao_itau_only,,2025-10-06,,,,23+1,0
14958,IGNORAR,nao_itau_only,,2025-10-03,,,,23+1,0
14959,IGNORAR,nao_itau_only,,2025-10-02,,,,23+1,0
14960,IGNORAR,nao_itau_only,,2025-10-02,,,,23+1,0
14961,IGNORAR,nao_itau_only,,2025-10-01,,,,23+1,0
14962,IGNORAR,nao_itau_only,,2025-09-30,,,,23+1,0
14963,IGNORAR,nao_itau_only,,2025-09-30,,,,23+1,0
14964,IGNORAR,nao_itau_only,,2025-09-30,,,,23+1,0
14965,IGNORAR,nao_itau_only,,2025-09-30,,,,23+1,0
14966,IGNORAR,nao_itau_only,,2025-09-30,,,,23+1,0
14967,IGNORAR,nao_itau_only,,2025-09-29,,,,23+1,0
14968,IGNORAR,nao_itau_only,,2025-09-26,,,,11+23,0
14969,IGNORAR,nao_itau_only,,2025-09-25,,,,23+1,0
14970,IGNORAR,nao_itau_only,,2025-09-25,,,,23+1,0
14971,IGNORAR,nao_itau_only,,2025-10-07,,,,26+1,0
14972,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-07,,,,5+1,3422.54
14973,IGNORAR,nao_itau_only,,2025-10-10,,,,,0
14974,IGNORAR,nao_itau_only,,2025-10-10,,,,,0
14975,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-10-06,,,,1,0
14976,IGNORAR,nao_itau_only,,2025-10-06,,,,4,0
14978,IGNORAR,nao_itau_only,,2025-10-06,,,,4+1,0
14979,IGNORAR,nao_itau_only,,2025-09-23,,,,4+1,0
14980,IGNORAR,nao_itau_only,,2025-09-23,,,,4+1,0
14981,IGNORAR,nao_itau_only,,2025-09-10,,,,4+1,0
14982,IGNORAR,nao_itau_only,,2025-10-02,,,,,0
14983,IGNORAR,nao_itau_only,,2025-09-29,,,,,0
14984,IGNORAR,nao_itau_only,,2025-09-18,,,,,0
14985,IGNORAR,nao_itau_only,,2025-09-15,,,,,0
14986,IGNORAR,nao_itau_only,,2025-09-15,,,,,0
14987,IGNORAR,nao_itau_only,,2025-09-15,,,,,0
14988,IGNORAR,nao_itau_only,,2025-09-15,,,,,0
14989,IGNORAR,nao_itau_only,,2025-10-02,,,,1,0
14990,IGNORAR,nao_itau_only,,2025-10-02,,,,1,0
14991,IGNORAR,nao_itau_only,,2025-10-01,,,,1,0
14992,IGNORAR,nao_itau_only,,2025-09-30,,,,1,0
14993,IGNORAR,nao_itau_only,,2025-09-29,,,,1,0
14994,IGNORAR,nao_itau_only,,2025-09-25,,,,1,0
14995,IGNORAR,nao_itau_only,,2025-09-23,,,,11,0
14996,IGNORAR,nao_itau_only,,2025-09-23,,,,1,0
14997,IGNORAR,nao_itau_only,,2025-09-23,,,,1,0
14998,IGNORAR,nao_itau_only,,2025-09-23,,,,11,0
14999,IGNORAR,nao_itau_only,,2025-09-18,,,,1,0
15000,IGNORAR,nao_itau_only,,2025-09-18,,,,1,0
15001,IGNORAR,nao_itau_only,,2025-09-17,,,,1,0
15002,IGNORAR,nao_itau_only,,2025-09-17,,,,1,0
15003,IGNORAR,nao_itau_only,,2025-09-16,,,,11,0
15004,IGNORAR,nao_itau_only,,2025-09-15,,,,1,0
15005,IGNORAR,nao_itau_only,,2025-09-15,,,,1,0
15006,IGNORAR,nao_itau_only,,2025-09-15,,,,1,0
15007,IGNORAR,nao_itau_only,,2025-10-10,,,,4+1,0
15008,IGNORAR,nao_itau_only,,2025-10-10,,,,23+26,0
15009,IGNORAR,nao_itau_only,,2025-10-10,,,,26+1,0
15010,IGNORAR,nao_itau_only,,2025-10-10,,,,26+1,0
15011,IGNORAR,nao_itau_only,,2025-10-09,,,,26+1,0
15012,IGNORAR,nao_itau_only,,2025-10-08,,,,26+1,0
15013,IGNORAR,nao_itau_only,,2025-10-08,,,,26+1,0
15014,IGNORAR,nao_itau_only,,2025-10-08,,,,26+1,0
15015,IGNORAR,nao_itau_only,,2025-10-08,,,,23+1,0
15016,IGNORAR,nao_itau_only,,2025-10-10,,,,23+1,0
15017,IGNORAR,nao_itau_only,,2025-10-09,,,,23+1,0
15018,IGNORAR,nao_itau_only,,2025-10-20,,,,26+1,0
15019,IGNORAR,nao_itau_only,,2025-10-20,,,,26+1,0
15020,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15021,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15022,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15023,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15024,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15025,IGNORAR,nao_itau_only,,2025-10-20,,,,,0
15026,IGNORAR,nao_itau_only,,2025-10-20,,,,,0
15027,IGNORAR,nao_itau_only,,2025-10-16,,,,1,0
15028,IGNORAR,nao_itau_only,,2025-10-16,,,,1,0
15029,IGNORAR,nao_itau_only,,2025-10-15,,,,26+1,0
15030,IGNORAR,nao_itau_only,,2025-10-14,,,,1,0
15031,IGNORAR,nao_itau_only,,2025-10-13,,,,26+1,0
15032,IGNORAR,nao_itau_only,,2025-10-13,,,,1,0
15033,IGNORAR,nao_itau_only,,2025-10-03,,,,1,0
15034,IGNORAR,nao_itau_only,,2025-10-20,,,,23+1,0
15035,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2025-10-09,,,,1,250.65
15037,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-10-20,,,,3+1,215.59
15038,IGNORAR,nao_itau_only,,2025-10-21,,,,23+1,0
15039,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-10-28,,,,1,0
15040,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-10-28,,,,1,0
15041,IGNORAR,nao_itau_only,,2024-12-16,,,,3+23,5040.72
15042,IGNORAR,nao_itau_only,,2024-11-25,,,,,0
15043,IGNORAR,nao_itau_only,,2024-10-10,,,,22+1,0
15044,IGNORAR,nao_itau_only,,2024-10-10,,,,22+1,0
15045,IGNORAR,nao_itau_only,,2024-09-25,,,,22+1,0
15046,IGNORAR,nao_itau_only,,2024-08-15,,,,11+1,0
15047,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-08-05,,,,3+1,-1000
15048,IGNORAR,nao_itau_only,,2024-07-23,,,,22+1,0
15049,IGNORAR,nao_itau_only,,2024-07-23,,,,1,0
15050,IGNORAR,nao_itau_only,,2024-07-22,,,,11+1,0
15051,IGNORAR,nao_itau_only,,2024-07-01,,,,11+1,0
15052,IGNORAR,nao_itau_only,,2024-06-28,,,,11+1,0
15053,IGNORAR,nao_itau_only,,2024-06-13,,,,22+1,0
15054,IGNORAR,nao_itau_only,,2024-06-04,,,,11+1,0
15055,IGNORAR,nao_itau_only,,2024-06-03,,,,1,0
15056,IGNORAR,nao_itau_only,,2024-06-03,,,,1,0
15057,IGNORAR,nao_itau_only,,2024-05-13,,,,11+1,0
15058,IGNORAR,nao_itau_only,,2024-05-02,,,,1,0
15059,IGNORAR,nao_itau_only,,2025-08-05,,,,4,0
15060,IGNORAR,nao_itau_only,,2025-05-12,,,,,0
15061,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-10-28,,,,3+1,8329.36
15062,IGNORAR,nao_itau_only,,2025-06-11,,,,,0
15063,IGNORAR,nao_itau_only,,2025-07-11,,,,,0
15064,IGNORAR,nao_itau_only,,2025-08-12,,,,,0
15065,IGNORAR,nao_itau_only,,2025-10-20,,,,4+1,0
15066,IGNORAR,nao_itau_only,,2025-10-27,,,,23+1,0
15067,IGNORAR,nao_itau_only,,2025-10-27,,,,26+1,0
15068,IGNORAR,nao_itau_only,,2025-10-24,,,,23+1,0
15069,IGNORAR,nao_itau_only,,2025-10-24,,,,23+1,0
15070,IGNORAR,nao_itau_only,,2025-10-24,,,,26+1,0
15071,IGNORAR,nao_itau_only,,2025-10-24,,,,26+1,0
15072,IGNORAR,nao_itau_only,,2025-10-23,,,,23+1,0
15073,IGNORAR,nao_itau_only,,2025-10-22,,,,23+1,0
15074,IGNORAR,nao_itau_only,,2025-11-05,,,,,0
15075,IGNORAR,nao_itau_only,,2025-11-04,,,,,0
15076,IGNORAR,nao_itau_only,,2025-11-03,,,,,0
15077,IGNORAR,nao_itau_only,,2025-10-31,,,,,0
15078,IGNORAR,nao_itau_only,,2025-10-28,,,,,0
15079,IGNORAR,nao_itau_only,,2025-11-05,,,,,0
15080,IGNORAR,nao_itau_only,,2025-11-05,,,,,0
15081,IGNORAR,nao_itau_only,,2025-11-05,,,,,0
15082,IGNORAR,nao_itau_only,,2025-11-04,,,,,0
15083,IGNORAR,nao_itau_only,,2025-11-04,,,,,0
15084,IGNORAR,nao_itau_only,,2025-10-31,,,,,0
15085,IGNORAR,nao_itau_only,,2025-10-31,,,,,0
15086,IGNORAR,nao_itau_only,,2025-10-31,,,,,0
15087,IGNORAR,nao_itau_only,,2025-10-31,,,,,0
15088,IGNORAR,nao_itau_only,,2025-10-27,,,,,0
15089,IGNORAR,nao_itau_only,,2025-10-27,,,,,0
15090,IGNORAR,nao_itau_only,,2025-11-04,,,,,0
15091,IGNORAR,nao_itau_only,,2025-11-04,,,,,0
15092,IGNORAR,nao_itau_only,,2025-10-28,,,,,0
15093,IGNORAR,nao_itau_only,,2025-10-24,,,,,0
15094,IGNORAR,nao_itau_only,,2025-10-23,,,,,0
15095,IGNORAR,nao_itau_only,,2025-10-22,,,,,0
15096,IGNORAR,nao_itau_only,,2025-10-30,,,,1,0
15097,IGNORAR,nao_itau_only,,2025-10-28,,,,,0
15098,IGNORAR,nao_itau_only,,2025-10-23,,,,,0
15099,IGNORAR,nao_itau_only,,2025-10-23,,,,,0
15100,IGNORAR,nao_itau_only,,2025-10-22,,,,,0
15101,IGNORAR,nao_itau_only,,2025-11-03,,,,1,0
15102,IGNORAR,nao_itau_only,,2025-10-31,,,,1,0
15103,IGNORAR,nao_itau_only,,2025-10-31,,,,1,0
15104,IGNORAR,nao_itau_only,,2025-10-30,,,,1,0
15105,IGNORAR,nao_itau_only,,2025-10-30,,,,1,0
15106,IGNORAR,nao_itau_only,,2025-10-28,,,,1,0
15107,IGNORAR,nao_itau_only,,2025-10-27,,,,1,0
15108,IGNORAR,nao_itau_only,,2025-11-05,,,,1,0
15109,IGNORAR,nao_itau_only,,2025-10-22,,,,1,0
15110,SEM_CANDIDATO,sem_candidato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-11-04,273367,,,5+1,1831.12
15111,SEM_CANDIDATO,sem_candidato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-11-03,273359,,,3+1,3914.26
15112,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-14,,,,5+1,123.55
15113,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-15,,,,5+1,5382.42
15114,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-16,,,,5+1,-50000
15115,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-16,,,,5+1,45425.65
15116,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-16,,,,5+1,4574.35
15117,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-27,,,,5+1,-3078
15118,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-10-27,,,,5+1,10.58
15119,IGNORAR,nao_itau_only,,2025-10-27,,,,,0
15120,IGNORAR,nao_itau_only,,2025-10-24,,,,,0
15121,IGNORAR,nao_itau_only,,2025-10-23,,,,,0
15122,IGNORAR,nao_itau_only,,2025-10-22,,,,,0
15123,IGNORAR,nao_itau_only,,2025-10-22,,,,,0
15124,IGNORAR,nao_itau_only,,2025-10-22,,,,,0
15125,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15126,IGNORAR,nao_itau_only,,2025-10-27,,,,1,0
15127,IGNORAR,nao_itau_only,,2025-10-27,,,,1,0
15128,IGNORAR,nao_itau_only,,2025-10-24,,,,1,0
15129,IGNORAR,nao_itau_only,,2025-10-24,,,,1,0
15130,IGNORAR,nao_itau_only,,2025-10-23,,,,1,0
15131,IGNORAR,nao_itau_only,,2025-10-21,,,,1,0
15132,IGNORAR,nao_itau_only,,2025-10-21,,,,1,0
15133,IGNORAR,nao_itau_only,,2025-10-20,,,,1,0
15134,IGNORAR,nao_itau_only,,2025-11-04,,,,23+1,0
